id_employee,genre,statut_marital,departement,poste,a_quitte_l_entreprise,domaine_etude,frequence_deplacement,heure_supplementaires,evolution_cat_evol,categorie_employe,nombre_experiences_precedentes,annees_dans_l_entreprise,annees_depuis_la_derniere_promotion,nombre_participation_pee,niveau_education,revenu_mensuel,ecart_note_evaluation,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,nb_formations_suivies,age,distance_domicile_travail,exp_hors_entreprise,ratio_sans_promotion,satisfaction_employee_environnement,satisfaction_globale,revenu_par_annee_experience_totale,revenu_par_annee_experience_interne,mobilite_promotion
1520,F,Divorcé(e),Consulting,Senior Manager,False,Transformation Digitale,Frequent,False,hausse,employe_experimente,3,14,1,1,4,16032,1,4,1,3,4,2,54,11,12,0,2,2.5,7399,13741,8
1522,M,Célibataire,Consulting,Assistant de Direction,True,Entrepreunariat,Occasionnel,False,hausse,employe_experimente,6,9,0,0,4,2362,1,1,3,1,3,2,29,1,2,0,1,1.5,2576,3149,7
1523,M,Marié(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,3,20,14,1,3,16328,0,1,3,4,3,1,44,28,4,0,4,3.0,8164,9796,-8
1525,F,Célibataire,Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,stable,employe_nouveau_poste_interne,4,2,2,0,3,8376,0,2,4,3,3,3,39,6,7,1,2,2.75,11168,50256,-1
1527,F,Marié(e),Commercial,Senior Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,8,13,5,1,3,16606,0,2,4,4,3,2,46,3,10,0,3,3.25,8664,15328,7
1529,F,Célibataire,Consulting,Manager,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,11,3,0,3,8606,1,2,4,1,3,3,35,16,0,0,4,2.75,9388,9388,5
153,F,Célibataire,Consulting,Senior Manager,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,2,11,5,0,3,11631,1,1,4,3,3,6,34,5,3,0,3,2.75,9969,12688,5
1533,M,Célibataire,Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,0,4,1,0,1,2272,0,3,2,3,3,2,23,20,1,0,1,2.25,5452,6816,2
1534,M,Célibataire,Consulting,Consultant,True,Infra & Cloud,Occasionnel,False,stable,employe_experimente,3,5,1,0,4,2018,0,1,2,1,3,3,40,9,10,0,4,2.0,1614,4843,3
1535,M,Marié(e),Commercial,Cadre Commercial,False,Entrepreunariat,Occasionnel,True,hausse,employe_experimente,1,10,8,0,3,7083,1,3,4,3,3,3,34,1,0,0,4,3.5,8499,8499,1
1537,F,Célibataire,Consulting,Assistant de Direction,True,Infra & Cloud,Frequent,False,stable,employe_experimente,1,7,7,0,3,4084,0,3,1,1,3,2,31,3,0,1,4,2.25,7001,7001,-5
1539,M,Célibataire,Consulting,Directeur Technique,False,Transformation Digitale,Frequent,True,hausse,employe_experimente,1,32,13,0,5,14411,2,4,4,3,3,2,50,22,0,0,3,3.5,5404,5404,-7
154,F,Marié(e),Commercial,Cadre Commercial,False,Entrepreunariat,Frequent,False,stable,employe_experimente,0,9,2,1,2,9738,0,4,3,3,3,6,36,11,1,0,2,3.0,11685,12984,5
1541,M,Marié(e),Commercial,Représentant Commercial,False,Entrepreunariat,Occasionnel,True,hausse,employe_experimente,0,11,5,1,2,2308,1,3,2,3,4,4,34,7,1,0,2,2.5,2308,2517,5
1542,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,hausse,employe_nouveau_poste_interne,4,1,0,1,3,4841,1,2,2,3,3,3,42,2,3,0,3,2.5,14523,58092,-1
1543,M,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,10,3,0,3,4285,0,4,1,3,3,2,37,13,0,0,1,2.25,5142,5142,5
1544,F,Marié(e),Consulting,Manager,False,Autre,Occasionnel,False,hausse,employe_experimente,3,7,0,1,1,9715,2,1,3,3,3,3,29,8,2,0,3,2.5,12953,16654,7
1545,M,Célibataire,Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,5,0,0,3,4320,1,2,4,3,3,2,33,25,0,0,4,3.25,10368,10368,3
1546,M,Marié(e),Consulting,Assistant de Direction,False,Entrepreunariat,Occasionnel,False,hausse,employe_experimente,4,5,0,1,3,2132,1,4,4,3,4,3,45,28,3,0,4,3.75,3198,5116,4
1547,M,Marié(e),Consulting,Manager,False,Infra & Cloud,Frequent,True,stable,employe_experimente,2,20,13,1,3,10124,0,4,3,1,3,3,42,2,4,0,4,3.0,5062,6074,-5
1548,M,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,0,8,7,0,2,5473,0,1,4,4,3,5,40,9,1,0,1,2.5,7297,8209,-3
1549,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,1,15,5,1,4,5207,0,3,2,3,3,3,33,28,0,0,2,2.5,4165,4165,9
155,F,Divorcé(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,5,1,0,1,2,2835,1,4,1,3,4,2,36,3,6,0,1,2.25,4860,34020,-1
1550,M,Célibataire,Ressources Humaines,Senior Manager,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,1,21,7,0,2,16437,1,4,4,3,4,2,40,6,0,0,3,3.5,9392,9392,0
1551,M,Divorcé(e),Consulting,Consultant,False,Entrepreunariat,Occasionnel,False,hausse,employe_experimente,0,1,0,3,2,2296,1,1,2,3,3,3,24,21,1,0,3,2.25,13776,27552,1
1552,M,Divorcé(e),Consulting,Manager,False,Infra & Cloud,Aucun,True,stable,employe_experimente,3,2,2,0,2,4069,0,4,3,3,3,2,40,8,6,1,4,3.5,6103,24414,0
1553,M,Divorcé(e),Consulting,Manager,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,1,10,7,3,4,7441,0,2,1,3,3,4,45,1,0,0,1,1.75,8929,8929,1
1554,F,Marié(e),Commercial,Représentant Commercial,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,0,5,4,2,4,2430,2,3,1,3,4,5,35,28,1,0,2,2.25,4860,5832,-1
1555,F,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,3,7,2,1,2,5878,1,2,1,3,3,2,32,5,5,0,4,2.5,5878,10076,-1
1556,M,Célibataire,Commercial,Représentant Commercial,False,Infra & Cloud,Occasionnel,True,hausse,employe_experimente,3,3,1,0,4,2644,1,4,4,2,4,3,36,2,4,0,3,3.25,4532,10576,1
1557,F,Divorcé(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,8,8,7,1,4,6439,0,3,3,3,3,2,48,16,10,0,3,3.0,4292,9658,0
1558,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,baisse,employe_nouveau_poste_interne,6,1,0,2,3,2451,-1,3,1,2,3,2,29,9,4,0,3,2.25,5882,29412,-1
1560,M,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,2,2,2,1,4,6392,0,1,4,1,3,6,33,8,6,1,1,1.75,9588,38352,0
1562,M,Marié(e),Commercial,Cadre Commercial,True,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,10,6,1,3,9714,1,1,4,3,3,4,30,1,0,0,2,2.5,11656,11656,2
1563,M,Marié(e),Ressources Humaines,Ressources Humaines,False,Ressources Humaines,Frequent,False,stable,employe_experimente,3,6,1,0,4,6077,0,3,3,3,3,2,38,10,4,0,3,3.0,7292,12154,2
1564,M,Célibataire,Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,hausse,employe_nouveau_poste_interne,1,3,1,0,3,2450,1,1,2,3,3,3,35,1,0,0,4,2.5,9800,9800,-1
1568,M,Marié(e),Commercial,Cadre Commercial,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,3,4,1,1,4,9250,0,2,2,3,3,3,30,29,5,0,3,2.5,12333,27750,1
1569,F,Divorcé(e),Consulting,Consultant,True,Infra & Cloud,Occasionnel,True,stable,employe_nouveau_poste_interne,1,1,0,1,3,2074,0,1,4,3,3,2,35,2,0,0,1,2.25,24888,24888,-1
1572,F,Marié(e),Consulting,Tech Lead,True,Entrepreunariat,Occasionnel,False,hausse,employe_experimente,0,33,1,1,5,10169,1,4,2,3,3,4,53,2,1,0,3,3.0,3589,3697,6
1573,M,Marié(e),Consulting,Tech Lead,True,Transformation Digitale,Occasionnel,False,stable,employe_experimente,4,5,1,2,3,4855,0,2,1,3,3,2,38,2,2,0,3,2.25,8322,11652,1
1574,M,Marié(e),Consulting,Assistant de Direction,False,Entrepreunariat,Aucun,False,stable,employe_experimente,4,6,1,1,4,4087,0,1,2,2,3,3,32,1,3,0,4,2.25,5449,8174,4
1576,F,Marié(e),Consulting,Assistant de Direction,False,Autre,Occasionnel,False,stable,employe_experimente,8,8,7,1,4,2367,0,1,4,2,3,3,48,15,2,0,3,2.5,2840,3550,-5
1577,M,Célibataire,Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_nouveau_poste_interne,1,1,0,0,4,2972,0,4,3,1,3,4,34,7,0,0,1,2.25,35664,35664,-1
1578,M,Marié(e),Commercial,Senior Manager,False,Marketing,Occasionnel,False,hausse,employe_experimente,1,36,2,1,5,19586,2,4,3,3,4,3,55,26,0,0,3,3.25,6528,6528,4
158,M,Marié(e),Commercial,Senior Manager,False,Infra & Cloud,Frequent,True,stable,employe_experimente,1,25,4,2,2,16959,0,4,4,4,3,3,43,26,0,0,3,3.75,8140,8140,8
1580,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,9,2,2,1,4,5484,0,4,2,2,3,3,34,1,7,1,2,2.5,7312,32904,0
1581,F,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,1,1,0,0,3,2061,1,4,1,3,4,5,26,3,0,0,1,2.25,24732,24732,-1
1582,M,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,0,9,7,1,3,9924,0,2,4,3,3,3,38,14,1,0,3,3.0,11908,13232,1
1583,F,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,2,3,1,0,3,4198,0,2,2,4,3,5,38,16,5,0,2,2.5,6297,16792,1
1585,F,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_nouveau_poste_interne,6,1,0,0,4,6815,0,3,1,3,3,5,36,1,14,0,2,2.25,5452,81780,-1
1586,M,Célibataire,Consulting,Consultant,False,Transformation Digitale,Occasionnel,True,stable,employe_experimente,1,10,1,0,1,4723,0,1,4,3,3,3,29,3,0,0,2,2.5,5667,5667,8
1587,F,Célibataire,Consulting,Manager,False,Transformation Digitale,Occasionnel,True,stable,employe_experimente,3,5,0,0,4,6142,0,3,3,3,3,4,35,10,5,0,1,2.5,7370,14740,2
1588,M,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,baisse,employe_experimente,2,7,7,1,3,8237,-1,3,1,3,3,3,39,6,4,1,4,2.75,8985,14120,-1
159,M,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Frequent,False,hausse,employe_experimente,1,10,0,3,3,2613,3,3,3,2,4,2,30,23,0,0,1,2.25,3135,3135,7
1590,M,Divorcé(e),Consulting,Manager,False,Infra & Cloud,Frequent,False,stable,employe_experimente,1,6,1,1,1,8853,0,4,4,4,3,0,29,2,0,0,1,3.25,17706,17706,3
1591,M,Marié(e),Commercial,Senior Manager,False,Marketing,Occasionnel,True,stable,employe_nouveau_poste_interne,4,1,0,1,3,19331,0,3,3,3,3,2,50,9,26,0,3,3.0,8591,231972,-1
1592,M,Marié(e),Consulting,Assistant de Direction,False,Entrepreunariat,Occasionnel,False,baisse,employe_experimente,2,2,2,1,3,2073,-1,3,4,3,3,2,23,10,2,1,4,3.5,6219,12438,0
1594,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Frequent,True,baisse,employe_experimente,3,3,0,1,4,5562,-1,1,4,3,3,3,36,6,6,0,1,2.25,7416,22248,2
1595,M,Célibataire,Consulting,Senior Manager,False,Autre,Occasionnel,False,hausse,employe_nouveau_poste_interne,8,1,0,0,2,19613,2,4,4,3,4,2,42,9,23,0,4,3.75,9806,235356,-1
1596,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,baisse,employe_experimente,1,10,6,2,3,3407,-1,3,4,2,3,3,35,28,0,0,2,2.75,4088,4088,3
1597,M,Marié(e),Consulting,Manager,False,Entrepreunariat,Frequent,False,hausse,employe_experimente,1,8,7,1,4,5063,1,3,2,2,3,3,34,10,0,0,4,2.75,7594,7594,-5
1598,F,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,5,1,1,2,4639,0,1,3,3,3,2,40,14,0,0,4,2.75,11133,11133,3
1599,M,Divorcé(e),Consulting,Consultant,False,Entrepreunariat,Occasionnel,False,baisse,employe_experimente,5,6,0,1,3,4876,-1,2,3,3,3,0,43,27,2,0,4,3.0,7314,9752,4
16,M,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,5,4,1,1,2911,0,3,4,2,3,1,31,26,0,0,1,2.5,6986,6986,-2
160,M,Marié(e),Commercial,Cadre Commercial,False,Marketing,Aucun,False,stable,employe_experimente,0,7,0,1,2,6146,0,2,1,4,3,2,33,22,1,0,3,2.5,9219,10536,7
1601,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,1,1,0,1,2,2690,1,4,4,2,3,5,35,7,0,0,3,3.25,32280,32280,-1
1602,M,Célibataire,Commercial,Senior Manager,False,Infra & Cloud,Occasionnel,False,baisse,employe_nouveau_poste_interne,1,26,0,0,4,17567,-1,1,2,1,3,5,46,1,1,0,4,2.0,7807,8107,-1
1604,M,Marié(e),Consulting,Consultant,True,Transformation Digitale,Occasionnel,True,stable,employe_experimente,1,1,0,3,3,2408,0,2,3,3,3,3,28,24,0,0,3,2.75,28896,28896,1
1605,F,Marié(e),Consulting,Assistant de Direction,False,Autre,Aucun,True,hausse,employe_experimente,1,4,1,0,2,2814,1,3,2,2,3,2,22,26,0,0,2,2.25,8442,8442,1
1606,M,Marié(e),Consulting,Manager,False,Transformation Digitale,Frequent,True,stable,employe_experimente,2,30,12,1,5,11245,0,3,3,3,3,3,50,20,2,0,2,2.75,4216,4498,-4
1607,F,Marié(e),Consulting,Assistant de Direction,False,Autre,Occasionnel,False,baisse,employe_experimente,3,3,0,2,4,3312,-1,4,4,3,3,3,32,5,3,0,2,3.25,6624,13248,2
1608,F,Divorcé(e),Consulting,Directeur Technique,False,Transformation Digitale,Occasionnel,True,stable,employe_experimente,0,22,1,1,3,19049,0,4,4,2,3,4,44,7,1,0,2,3.0,9938,10390,6
1609,M,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,1,6,1,1,3,2141,1,2,2,2,3,3,30,7,0,0,2,2.0,4282,4282,3
161,F,Marié(e),Consulting,Assistant de Direction,True,Infra & Cloud,Occasionnel,True,stable,employe_experimente,9,5,4,3,4,4963,0,2,1,3,3,2,56,14,2,0,2,2.0,8508,11911,0
1611,F,Célibataire,Consulting,Consultant,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,1,10,1,0,5,5769,2,1,1,3,3,3,45,5,0,0,3,2.0,6922,6922,6
1612,M,Marié(e),Commercial,Cadre Commercial,False,Marketing,Aucun,False,hausse,employe_experimente,1,10,4,1,3,4385,1,1,1,3,3,2,45,26,0,0,1,1.5,5262,5262,3
1613,M,Célibataire,Commercial,Cadre Commercial,False,Autre,Frequent,False,stable,employe_experimente,7,5,0,0,4,5332,0,1,4,3,3,3,31,2,5,0,4,3.0,6398,12796,2
1614,F,Marié(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,9,3,1,2,4,4663,0,3,2,3,3,2,36,12,4,0,3,2.75,7993,18652,1
1615,M,Divorcé(e),Consulting,Tech Lead,False,Infra & Cloud,Frequent,False,baisse,employe_experimente,1,9,7,1,4,4724,-1,4,1,3,3,3,34,10,0,0,3,2.75,6298,6298,0
1617,F,Marié(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,9,1,1,4,3211,0,1,4,2,3,3,49,25,1,0,3,2.5,3853,4281,5
1618,M,Marié(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,2,7,7,3,5,5377,0,1,4,3,3,3,39,10,3,1,2,2.5,6452,9217,0
1619,M,Divorcé(e),Consulting,Consultant,False,Autre,Occasionnel,False,hausse,employe_experimente,1,7,0,2,3,4066,1,1,1,3,3,3,27,19,0,0,4,2.25,6970,6970,7
162,M,Célibataire,Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,7,20,15,0,3,19537,0,3,3,3,3,5,51,6,3,0,1,2.5,10193,11722,3
1621,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,baisse,employe_experimente,1,16,1,0,5,5208,-1,1,4,3,3,2,35,18,0,0,2,2.5,3906,3906,14
1622,F,Divorcé(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,0,5,0,1,3,4877,3,1,2,2,4,5,28,27,1,0,2,1.75,9754,11704,3
1623,M,Célibataire,Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,2,2,0,1,3117,0,4,3,3,3,2,21,5,1,1,3,3.25,12468,18702,0
1624,F,Célibataire,Commercial,Représentant Commercial,True,Transformation Digitale,Frequent,True,stable,employe_sans_experience,1,0,0,0,2,1569,0,4,3,4,3,2,18,3,0,-1,2,3.25,-1,-1,-1
1625,F,Marié(e),Ressources Humaines,Senior Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,3,5,1,1,4,19658,0,3,3,3,3,2,47,26,22,0,4,3.25,8736,47179,1
1627,M,Divorcé(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,0,10,0,1,2,3069,1,3,4,3,3,3,39,3,1,0,3,3.25,3348,3682,8
1628,F,Marié(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,18,14,2,3,10435,1,3,4,3,3,2,40,15,0,0,1,2.75,6956,6956,1
163,M,Marié(e),Commercial,Cadre Commercial,True,Infra & Cloud,Occasionnel,True,hausse,employe_experimente,4,7,7,0,4,6172,2,3,2,2,3,3,31,6,5,1,2,2.25,6172,10580,0
1630,F,Marié(e),Consulting,Manager,False,Infra & Cloud,Aucun,False,stable,employe_experimente,1,14,2,1,4,4148,0,3,4,3,3,5,35,8,1,0,3,3.25,3318,3555,9
1631,M,Marié(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,3,4,0,3,3,5768,0,3,1,2,3,2,37,19,5,0,3,2.25,7690,17304,3
1633,F,Célibataire,Consulting,Tech Lead,False,Transformation Digitale,Frequent,False,stable,employe_experimente,0,9,3,0,3,5042,0,3,4,1,3,2,39,4,1,0,1,2.25,6050,6722,-1
1635,F,Divorcé(e),Consulting,Tech Lead,False,Autre,Occasionnel,False,hausse,employe_experimente,1,10,3,2,2,5770,1,4,1,3,3,3,45,2,0,0,4,3.0,6924,6924,4
1638,F,Marié(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,3,5,0,1,2,7756,1,3,4,4,3,6,38,2,5,0,4,3.75,9307,18614,4
1639,M,Marié(e),Commercial,Cadre Commercial,True,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,9,13,6,0,3,10306,1,1,3,3,3,3,35,10,2,0,4,2.75,8244,9513,6
164,F,Marié(e),Consulting,Assistant de Direction,False,Autre,Occasionnel,False,hausse,employe_experimente,1,5,4,0,3,2368,1,2,3,2,3,3,26,6,0,0,3,2.5,5683,5683,0
1640,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,8,7,1,3,3936,0,2,1,1,3,2,37,10,0,0,2,1.5,5904,5904,-3
1641,F,Célibataire,Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,6,4,3,0,3,7945,0,4,4,2,3,2,40,16,14,0,3,3.25,5296,23835,-1
1642,M,Marié(e),Ressources Humaines,Ressources Humaines,False,Ressources Humaines,Frequent,True,stable,employe_experimente,4,10,0,0,5,5743,0,4,3,3,3,3,44,1,4,0,1,2.75,4922,6891,7
1644,M,Marié(e),Consulting,Senior Manager,False,Transformation Digitale,Frequent,False,hausse,employe_experimente,2,2,2,1,5,15202,2,4,2,3,4,3,48,4,21,1,3,3.0,7931,91212,0
1645,M,Divorcé(e),Commercial,Cadre Commercial,True,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,6,2,2,2,2,5440,2,4,4,2,3,2,35,15,5,1,1,2.75,9325,32640,0
1646,F,Célibataire,Consulting,Assistant de Direction,False,Entrepreunariat,Frequent,True,stable,employe_experimente,1,6,1,0,1,3760,0,4,3,3,3,2,24,2,0,0,1,2.75,7520,7520,2
1647,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,baisse,employe_experimente,7,3,0,0,3,3517,-1,3,1,3,3,0,27,8,2,0,2,2.25,8440,14068,2
1648,M,Célibataire,Consulting,Assistant de Direction,False,Transformation Digitale,Frequent,False,stable,employe_experimente,2,4,1,0,3,2580,0,4,3,2,3,0,27,2,2,0,4,3.25,5160,7740,1
1649,M,Célibataire,Consulting,Consultant,True,Infra & Cloud,Occasionnel,True,stable,employe_experimente,3,4,0,0,3,2166,0,1,2,1,3,3,40,7,6,0,1,1.25,2599,6498,2
165,F,Marié(e),Consulting,Manager,True,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,40,15,1,4,10312,0,4,4,2,3,3,58,23,0,0,4,3.5,3093,3093,-5
1650,M,Célibataire,Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,9,5,1,0,3,5869,1,3,3,3,3,2,29,10,3,0,3,3.0,8803,14085,1
1651,F,Marié(e),Consulting,Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,4,3,0,2,4,8008,0,1,3,3,3,6,36,5,6,0,2,2.25,10677,32032,2
1653,M,Divorcé(e),Consulting,Tech Lead,False,Infra & Cloud,Frequent,False,baisse,employe_experimente,1,7,0,2,1,5206,-1,3,3,3,3,6,25,2,0,0,4,3.25,8924,8924,7
1654,M,Marié(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,4,5,1,0,3,5295,1,2,3,3,4,3,39,12,2,0,4,3.0,9077,12708,3
1655,F,Marié(e),Consulting,Directeur Technique,False,Autre,Occasionnel,False,stable,employe_experimente,3,4,1,2,4,16413,0,2,2,3,3,2,49,22,23,0,1,2.0,7294,49239,1
1656,F,Divorcé(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,5,14,1,3,5,13269,1,1,3,3,3,3,50,17,5,0,4,2.75,8380,11373,10
1657,F,Célibataire,Commercial,Représentant Commercial,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,2,2,0,3,2783,0,3,1,3,3,3,20,2,0,1,3,2.5,16698,16698,0
1658,F,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,11,7,1,3,5433,0,2,3,3,3,2,34,3,0,0,4,3.0,5926,5926,1
1659,M,Célibataire,Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,2,4,1,0,3,2013,0,2,3,3,3,4,36,7,11,0,1,2.25,1610,6039,2
1661,F,Marié(e),Consulting,Manager,False,Infra & Cloud,Occasionnel,True,hausse,employe_experimente,2,15,2,1,1,13966,1,3,2,3,3,3,49,6,15,0,3,2.75,5586,11172,9
1662,F,Marié(e),Consulting,Tech Lead,False,Transformation Digitale,Aucun,False,hausse,employe_experimente,0,3,1,0,4,4374,1,3,3,3,3,6,36,1,1,0,4,3.25,13122,17496,1
1664,M,Divorcé(e),Consulting,Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,6,5,0,1,2,6842,0,1,1,3,4,3,36,3,8,0,4,2.25,6315,16420,4
1665,F,Marié(e),Consulting,Senior Manager,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,3,10,4,1,5,17426,1,3,3,3,4,6,54,22,26,0,2,2.75,5808,20911,4
1666,M,Marié(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,14,6,1,2,17603,2,3,1,3,4,3,43,15,0,0,3,2.5,15088,15088,4
1667,M,Célibataire,Commercial,Cadre Commercial,True,Autre,Frequent,True,hausse,employe_experimente,3,11,6,0,4,4581,1,4,1,4,4,2,35,12,2,0,4,3.25,4228,4997,3
1668,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Frequent,False,stable,employe_experimente,7,13,2,2,3,4735,0,4,4,4,3,4,38,1,6,0,4,4.0,2990,4370,9
1669,M,Divorcé(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,True,hausse,employe_nouveau_poste_interne,1,10,0,1,3,4187,1,2,2,2,3,3,29,5,0,0,1,1.75,5024,5024,-1
167,M,Célibataire,Commercial,Représentant Commercial,True,Marketing,Occasionnel,True,stable,employe_sans_experience,1,0,0,0,1,1675,0,3,4,2,3,2,19,22,0,-1,4,3.25,-1,-1,-1
1670,M,Divorcé(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,6,0,2,4,5505,0,4,3,3,3,5,33,2,0,0,4,3.5,11010,11010,2
1671,M,Divorcé(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,0,9,1,2,3,5470,0,2,3,2,3,4,32,2,1,0,4,2.75,6564,7293,4
1673,F,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_nouveau_poste_interne,1,10,0,2,4,5476,0,4,1,3,3,2,31,5,0,0,1,2.25,6571,6571,-1
1674,F,Divorcé(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,True,stable,employe_experimente,4,2,2,1,3,2587,0,1,2,2,3,2,49,16,15,1,4,2.25,1826,15522,0
1675,F,Célibataire,Consulting,Consultant,False,Transformation Digitale,Frequent,False,hausse,employe_experimente,1,4,3,0,3,2440,2,2,2,3,4,3,38,2,0,0,4,2.75,7320,7320,0
